batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,top_configs
2,1,32,128,65536,0.00390625,12.3,12.0,1.023,"[(8, 128, 364, 12), (8, 128, 328, 12), (8, 64, 280, 13), (8, 128, 140, 13), (8, 256, 254, 13), (8, 256, 184, 13), (8, 256, 242, 13), (8, 128, 142, 13), (8, 256, 186, 13), (8, 256, 144, 13)]"
2,2,32,128,65536,0.00390625,32.9,22.4,1.467,"[(4, 64, 170, 22), (4, 64, 130, 22), (4, 64, 178, 22), (4, 64, 176, 22), (4, 64, 184, 22), (4, 128, 166, 22), (4, 64, 124, 23), (4, 64, 126, 23), (2, 64, 324, 23), (2, 64, 328, 23)]"
10,1,32,128,65536,0.00390625,62.8,39.4,1.595,"[(4, 64, 78, 39), (8, 128, 30, 39), (4, 64, 74, 39), (8, 128, 54, 39), (4, 64, 76, 40), (8, 128, 56, 40), (8, 256, 32, 40), (8, 64, 74, 40), (8, 128, 52, 40), (8, 64, 76, 40)]"
10,2,32,128,65536,0.00390625,113.0,65.3,1.731,"[(4, 128, 30, 65), (8, 128, -1, 67), (8, 128, 30, 67), (4, 64, 40, 68), (4, 128, -1, 68), (4, 64, 46, 70), (2, 64, 58, 70), (8, 64, 40, 70), (2, 64, 60, 70), (2, 64, 52, 70)]"
