batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
3,1,32,128,65536,0.00390625,29.1,21.2,1.372,2,64,-1
3,2,32,128,65536,0.00390625,48.2,31.5,1.529,4,64,284
11,1,32,128,65536,0.00390625,73.9,38.4,1.923,4,64,80
11,2,32,128,65536,0.00390625,166.3,66.0,2.518,4,64,40
