batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
4,1,32,128,65536,0.00390625,27.5,24.8,1.109,2,64,-1
4,2,32,128,65536,0.00390625,58.6,35.7,1.642,4,64,126
12,1,32,128,65536,0.00390625,83.2,49.2,1.69,2,64,102
12,2,32,128,65536,0.00390625,167.8,85.0,1.973,4,64,34
