batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,top_configs
4,1,32,128,65536,0.00390625,27.5,24.8,1.109,"[(2, 64, -1, 24), (4, 64, 152, 26), (8, 128, 474, 26), (8, 128, 164, 26), (8, 128, 142, 26), (8, 128, 178, 26), (4, 64, 148, 26), (4, 64, 214, 26), (8, 128, 176, 26), (8, 128, 218, 26)]"
4,2,32,128,65536,0.00390625,58.6,35.7,1.642,"[(4, 64, 126, 35), (4, 64, 158, 36), (4, 64, 160, 36), (4, 64, 156, 36), (4, 64, 154, 36), (8, 64, 116, 36), (4, 64, 310, 36), (2, 64, 148, 36), (4, 64, 306, 36), (4, 64, 276, 36)]"
12,1,32,128,65536,0.00390625,83.2,49.2,1.69,"[(2, 64, 102, 49), (2, 64, 94, 49), (2, 64, 98, 49), (2, 64, 96, 49), (2, 64, 88, 49), (8, 128, 44, 50), (4, 64, 78, 51), (8, 64, 44, 51), (4, 64, -1, 51), (4, 64, 74, 51)]"
12,2,32,128,65536,0.00390625,167.8,85.0,1.973,"[(4, 64, 34, 85), (2, 64, 34, 85), (2, 64, 38, 85), (8, 64, 24, 86), (4, 64, 36, 86), (2, 64, 32, 86), (4, 64, 32, 86), (4, 64, 24, 87), (8, 64, 36, 87), (2, 64, 36, 87)]"
