batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
1,1,32,128,65536,0.00390625,8.8,11.2,0.784,2,64,-1
1,2,32,128,65536,0.00390625,12.0,14.7,0.818,4,64,410
9,1,32,128,65536,0.00390625,61.3,32.4,1.891,8,128,60
9,2,32,128,65536,0.00390625,137.5,57.7,2.384,8,128,30
