batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
2,1,32,128,65536,0.00390625,12.3,12.0,1.023,8,128,364
2,2,32,128,65536,0.00390625,32.9,22.4,1.467,4,64,170
10,1,32,128,65536,0.00390625,62.8,39.4,1.595,4,64,78
10,2,32,128,65536,0.00390625,113.0,65.3,1.731,4,128,30
