batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,top_configs
8,1,32,128,65536,0.00390625,59.3,38.3,1.548,"[(2, 64, -1, 38), (8, 64, 50, 38), (8, 64, 76, 39), (4, 64, 74, 39), (4, 64, 76, 39), (4, 64, 96, 39), (4, 64, 72, 39), (4, 64, 98, 39), (8, 128, 70, 39), (8, 64, 72, 39)]"
8,2,32,128,65536,0.00390625,101.9,46.3,2.2,"[(8, 128, 36, 46), (8, 64, 38, 46), (8, 128, 32, 46), (8, 128, 38, 46), (4, 64, 58, 46), (4, 64, 62, 46), (8, 128, 34, 46), (8, 64, 58, 46), (4, 64, 74, 47), (4, 64, 76, 47)]"
16,1,32,128,65536,0.00390625,100.2,61.3,1.634,"[(4, 64, 36, 61), (4, 64, 46, 62), (8, 64, 56, 62), (4, 64, 38, 62), (8, 64, 50, 63), (4, 64, 52, 63), (8, 64, 36, 63), (8, 128, 32, 63), (8, 64, 48, 63), (4, 64, 50, 63)]"
16,2,32,128,65536,0.00390625,214.9,73.5,2.926,"[(4, 64, 36, 73), (8, 64, 36, 73), (4, 64, 38, 73), (4, 64, 34, 75), (8, 64, 38, 76), (4, 64, 30, 77), (4, 64, 32, 77), (8, 64, 28, 77), (8, 64, 34, 77), (8, 64, 30, 77)]"
