batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,top_configs
3,1,32,128,65536,0.00390625,29.1,21.2,1.372,"[(2, 64, -1, 21), (8, 128, 478, 21), (8, 128, 480, 21), (8, 64, 448, 22), (8, 128, 476, 22), (8, 64, 446, 22), (8, 128, 240, 22), (4, 64, 308, 22), (8, 128, 202, 22), (8, 128, 176, 22)]"
3,2,32,128,65536,0.00390625,48.2,31.5,1.529,"[(4, 64, 284, 31), (2, 64, -1, 31), (2, 64, 166, 32), (4, 64, 154, 32), (4, 64, 140, 32), (4, 64, 132, 32), (4, 64, 142, 32), (4, 64, 90, 32), (8, 128, 98, 32), (8, 64, 94, 32)]"
11,1,32,128,65536,0.00390625,73.9,38.4,1.923,"[(4, 64, 80, 38), (4, 64, 84, 38), (4, 64, 82, 38), (8, 64, 80, 39), (8, 64, 82, 39), (8, 64, 84, 39), (2, 64, 82, 40), (2, 64, 84, 40), (2, 64, 80, 40), (4, 64, 182, 40)]"
11,2,32,128,65536,0.00390625,166.3,66.0,2.518,"[(4, 64, 40, 66), (8, 64, 40, 67), (4, 64, 46, 69), (4, 64, 34, 71), (2, 64, 46, 71), (8, 64, 34, 72), (8, 64, 46, 72), (2, 64, 40, 73), (4, 64, 80, 73), (8, 128, 42, 74)]"
