batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
3,1,32,128,65536,0.00390625,28.3,19.3,1.468,8,256,112
3,2,32,128,65536,0.00390625,42.0,31.4,1.336,2,64,-1
