batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
2,1,32,128,65536,0.00390625,12.1,14.3,0.848,8,256,232
2,2,32,128,65536,0.00390625,30.6,23.0,1.328,4,128,144
