batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,top_configs
8,1,32,128,65536,0.00390625,59.4,36.0,1.651,"[(4, 128, 72, 35), (8, 64, 168, 37), (4, 64, 504, 37), (4, 64, 496, 38), (2, 64, -1, 38), (8, 64, 328, 38), (4, 128, 48, 39), (4, 64, 112, 39), (4, 64, 72, 39), (4, 64, 704, 39)]"
8,2,32,128,65536,0.00390625,101.1,46.4,2.179,"[(4, 64, 64, 46), (4, 64, 56, 46), (4, 64, 72, 47), (8, 128, 32, 47), (8, 64, 72, 48), (4, 64, 48, 48), (2, 64, 72, 49), (8, 64, 56, 49), (4, 128, 32, 49), (4, 64, 120, 49)]"
