batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,top_configs
2,1,32,128,65536,0.00390625,12.1,14.3,0.848,"[(8, 256, 232, 14), (8, 256, 240, 14), (8, 64, 336, 15), (8, 256, 184, 15), (8, 128, 160, 15), (8, 256, 160, 15), (8, 128, 408, 15), (8, 256, 216, 15), (8, 256, 248, 15), (8, 128, 496, 15)]"
2,2,32,128,65536,0.00390625,30.6,23.0,1.328,"[(4, 128, 144, 23), (4, 128, 112, 23), (2, 64, -1, 24), (4, 64, 1000, 24), (4, 64, 1008, 24), (4, 64, 992, 24), (4, 128, 88, 26), (4, 64, 152, 26), (4, 64, 160, 26), (4, 64, 232, 26)]"
