batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
5,1,32,128,65536,0.00390625,43.5,27.5,1.581,8,128,112
5,2,32,128,65536,0.00390625,68.6,42.7,1.605,4,64,-1
