batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
4,1,32,128,65536,0.00390625,32.0,22.5,1.422,8,128,152
4,2,32,128,65536,0.00390625,58.5,37.8,1.548,2,64,-1
