batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,top_configs
1,1,32,128,65536,0.00390625,8.8,12.0,0.727,"[(8, 128, 328, 12), (8, 256, 257, 12), (8, 128, 264, 12), (2, 64, -1, 12), (8, 128, 408, 12), (8, 128, 336, 12), (8, 128, 344, 12), (8, 128, 352, 12), (8, 128, 392, 12), (8, 128, 472, 12)]"
1,2,32,128,65536,0.00390625,12.9,13.6,0.948,"[(4, 64, 496, 13), (4, 64, 472, 13), (4, 64, 528, 13), (4, 64, 320, 13), (4, 64, 312, 13), (4, 64, 304, 14), (4, 64, 504, 14), (4, 64, 920, 16), (4, 64, 976, 16), (4, 64, 736, 16)]"
9,1,32,128,65536,0.00390625,58.3,33.6,1.738,"[(8, 128, 64, 33), (4, 128, 64, 33), (8, 64, 64, 36), (4, 64, 64, 38), (8, 64, 56, 39), (4, 64, 56, 40), (4, 64, 320, 40), (2, 64, -1, 41), (2, 128, 64, 41), (4, 64, 104, 41)]"
9,2,32,128,65536,0.00390625,137.7,61.7,2.23,"[(4, 128, 24, 61), (8, 128, 24, 62), (4, 64, 336, 65), (4, 64, 272, 65), (4, 64, 312, 65), (4, 64, 120, 66), (4, 64, 264, 66), (4, 64, 328, 66), (4, 64, 296, 66), (4, 64, 288, 66)]"
