batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,top_configs
3,1,32,128,65536,0.00390625,28.5,19.6,1.453,"[(8, 128, -1, 19), (8, 64, 304, 20), (8, 64, 280, 20), (8, 64, 288, 20), (8, 128, 152, 20), (8, 128, 144, 20), (8, 64, 512, 20), (8, 64, 472, 20), (8, 64, 480, 20), (2, 64, -1, 21)]"
3,2,32,128,65536,0.00390625,46.6,29.3,1.591,"[(8, 128, 96, 29), (8, 128, 80, 30), (2, 64, -1, 32), (4, 64, 88, 33), (8, 64, 96, 33), (4, 64, 96, 33), (8, 64, -1, 33), (8, 128, 56, 33), (4, 64, -1, 33), (4, 64, 168, 34)]"
11,1,32,128,65536,0.00390625,72.8,39.6,1.836,"[(4, 64, 80, 39), (8, 64, 80, 39), (2, 64, 80, 41), (4, 64, 176, 42), (4, 64, 192, 42), (8, 64, 192, 42), (8, 64, 200, 42), (8, 64, 184, 42), (4, 64, 200, 43), (4, 64, 184, 43)]"
11,2,32,128,65536,0.00390625,166.3,67.6,2.461,"[(4, 64, 40, 67), (8, 64, 40, 68), (2, 64, 40, 73), (4, 64, 88, 74), (8, 128, 48, 74), (4, 64, 80, 75), (2, 64, 48, 75), (8, 128, 40, 76), (4, 64, 136, 76), (8, 64, 88, 76)]"
