batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
3,1,32,128,65536,0.00390625,26.0,14.1,1.846,2,64,352
11,1,32,128,65536,0.00390625,73.6,36.0,2.046,4,64,176
19,1,32,128,65536,0.00390625,166.6,52.9,3.147,4,64,80
27,1,32,128,65536,0.00390625,207.6,57.7,3.597,4,64,80
