batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
2,1,32,128,65536,0.00390625,14.0,8.8,1.595,8,128,168
10,1,32,128,65536,0.00390625,69.0,34.1,2.022,8,128,56
18,1,32,128,65536,0.00390625,161.9,51.5,3.142,8,128,56
26,1,32,128,65536,0.00390625,193.7,69.9,2.772,8,128,-1
34,1,32,128,65536,0.00390625,296.7,92.8,3.195,8,128,56
