batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,top_configs
3,1,32,128,65536,0.00390625,26.0,14.1,1.846,"[(2, 64, 352, 14), (2, 64, 376, 14), (2, 64, 424, 14), (2, 64, 400, 14), (8, 128, 96, 14), (2, 64, 368, 14), (2, 64, 448, 14), (2, 64, 384, 14), (2, 64, 360, 14), (8, 128, 88, 14)]"
11,1,32,128,65536,0.00390625,73.6,36.0,2.046,"[(4, 64, 176, 35), (4, 64, 184, 36), (4, 64, 192, 36), (4, 64, 200, 36), (8, 64, 80, 36), (4, 64, 80, 36), (2, 64, 80, 37), (8, 128, 248, 37), (8, 128, 56, 37), (8, 128, 240, 37)]"
19,1,32,128,65536,0.00390625,166.6,52.9,3.147,"[(4, 64, 80, 52), (4, 64, 304, 55), (8, 64, 80, 56), (4, 64, 312, 57), (4, 64, 280, 57), (4, 64, 264, 57), (4, 64, 296, 57), (4, 64, 272, 57), (4, 64, 320, 57), (4, 64, 336, 58)]"
27,1,32,128,65536,0.00390625,207.6,57.7,3.597,"[(4, 64, 80, 57), (8, 64, 80, 65), (2, 64, 80, 67), (4, 64, 192, 71), (4, 64, 176, 71), (4, 64, 200, 71), (4, 64, 184, 72), (2, 64, 176, 74), (2, 64, 192, 74), (2, 64, 184, 74)]"
