batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
4,1,32,128,65536,0.00390625,32.8,27.2,1.203,4,64,256
4,2,32,128,65536,0.00390625,59.1,36.1,1.636,8,64,72
12,1,32,128,65536,0.00390625,81.3,48.8,1.666,8,64,48
12,2,32,128,65536,0.00390625,167.3,86.6,1.932,8,128,24
