batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
2,1,32,128,65536,0.00390625,12.1,12.6,0.964,8,128,360
2,2,32,128,65536,0.00390625,32.7,23.4,1.398,8,64,168
10,1,32,128,65536,0.00390625,64.0,42.5,1.507,8,256,32
10,2,32,128,65536,0.00390625,111.0,66.7,1.663,8,128,-1
