batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,top_configs
5,1,32,128,65536,0.00390625,43.3,27.0,1.603,"[(8, 128, 104, 26), (8, 128, -1, 27), (8, 128, 112, 27), (8, 128, 120, 27), (4, 128, 104, 27), (8, 128, 128, 27), (8, 64, 112, 28), (8, 64, 104, 28), (4, 128, 112, 28), (4, 128, -1, 28)]"
5,2,32,128,65536,0.00390625,70.5,42.2,1.67,"[(4, 64, 104, 42), (8, 128, -1, 42), (4, 64, 112, 42), (8, 64, -1, 42), (8, 128, 48, 42), (8, 128, 64, 43), (4, 128, -1, 43), (4, 128, 64, 44), (8, 64, 104, 44), (8, 64, 112, 45)]"
13,1,32,128,65536,0.00390625,83.2,50.3,1.652,"[(8, 128, 104, 50), (4, 64, 80, 51), (8, 128, 128, 51), (8, 128, 120, 51), (8, 128, 112, 51), (4, 64, 168, 52), (4, 64, 160, 52), (8, 64, 160, 52), (8, 128, 40, 52), (4, 64, 88, 53)]"
13,2,32,128,65536,0.00390625,173.3,87.0,1.991,"[(8, 128, 64, 87), (4, 64, 96, 88), (8, 64, 96, 88), (8, 64, -1, 89), (4, 64, -1, 89), (4, 64, 40, 91), (4, 64, 152, 91), (4, 64, 32, 91), (8, 128, 56, 91), (8, 128, 48, 91)]"
