batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
7,1,32,128,65536,0.00390625,49.0,30.2,1.621,4,64,136
7,2,32,128,65536,0.00390625,90.0,54.1,1.663,8,64,64
15,1,32,128,65536,0.00390625,88.2,51.4,1.714,4,64,144
15,2,32,128,65536,0.00390625,178.9,81.5,2.196,4,64,40
