batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
5,1,32,128,65536,0.00390625,43.3,27.0,1.603,8,128,104
5,2,32,128,65536,0.00390625,70.5,42.2,1.67,4,64,104
13,1,32,128,65536,0.00390625,83.2,50.3,1.652,8,128,104
13,2,32,128,65536,0.00390625,173.3,87.0,1.991,8,128,64
