batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
8,1,32,128,65536,0.00390625,59.8,38.7,1.544,4,64,440
8,2,32,128,65536,0.00390625,100.3,48.7,2.059,4,64,72
16,1,32,128,65536,0.00390625,99.1,61.0,1.625,8,128,32
16,2,32,128,65536,0.00390625,211.3,81.2,2.603,8,64,32
