batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
1,1,32,128,65536,0.00390625,8.9,10.6,0.836,8,128,352
1,2,32,128,65536,0.00390625,12.9,14.4,0.894,4,64,488
9,1,32,128,65536,0.00390625,61.7,34.2,1.805,8,128,64
9,2,32,128,65536,0.00390625,138.9,62.9,2.209,8,128,24
