batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
3,1,32,128,65536,0.00390625,25.9,19.4,1.34,8,128,176
3,2,32,128,65536,0.00390625,46.0,30.5,1.51,8,64,120
11,1,32,128,65536,0.00390625,72.1,43.6,1.654,8,64,80
11,2,32,128,65536,0.00390625,166.7,65.7,2.535,8,64,40
