batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
19,1,32,128,65536,0.00390625,137.9,60.5,2.28,4,64,176
19,2,32,128,65536,0.00390625,249.0,113.0,2.203,8,64,40
27,1,32,128,65536,0.00390625,176.2,74.3,2.372,8,64,80
27,2,32,128,65536,0.00390625,322.1,138.7,2.322,4,64,40
