batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
18,1,32,128,65536,0.00390625,131.7,58.8,2.239,8,128,56
18,2,32,128,65536,0.00390625,240.8,105.0,2.293,4,64,32
26,1,32,128,65536,0.00390625,157.2,82.6,1.903,8,64,-1
26,2,32,128,65536,0.00390625,308.3,162.2,1.901,2,64,40
