batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
20,1,32,128,65536,0.00390625,119.4,65.4,1.827,4,64,56
20,2,32,128,65536,0.00390625,242.5,111.5,2.175,8,64,-1
28,1,32,128,65536,0.00390625,159.3,87.8,1.814,8,128,-1
28,2,32,128,65536,0.00390625,318.4,169.9,1.874,4,128,-1
