batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
17,1,32,128,65536,0.00390625,133.0,52.6,2.528,8,128,64
17,2,32,128,65536,0.00390625,238.7,103.8,2.3,4,64,72
25,1,32,128,65536,0.00390625,172.5,68.8,2.51,8,128,64
25,2,32,128,65536,0.00390625,304.8,139.8,2.181,4,128,24
