batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
1,1,32,128,65536,0.00390625,8.9,11.2,0.796,2,64,-1
1,2,32,128,65536,0.00390625,12.2,15.1,0.807,4,64,986
