batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,top_configs
1,1,32,128,65536,0.00390625,8.9,11.2,0.796,"[(2, 64, -1, 11), (8, 128, 336, 11), (8, 128, 366, 11), (8, 128, 258, 11), (8, 128, 442, 11), (8, 128, 348, 11), (8, 128, 354, 11), (8, 128, 466, 11), (8, 128, 280, 11), (8, 128, 418, 11)]"
1,2,32,128,65536,0.00390625,12.2,15.1,0.807,"[(4, 64, 986, 15), (4, 64, 948, 15), (4, 64, 992, 15), (4, 64, 946, 15), (4, 64, 1000, 15), (4, 64, 944, 15), (2, 64, 772, 15), (2, 64, 776, 15), (2, 64, 896, 15), (2, 64, 934, 15)]"
