batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,top_configs
7,1,32,128,65536,0.00390625,49.1,32.5,1.51,"[(8, 128, 36, 32), (8, 256, 34, 33), (8, 64, 108, 33), (8, 64, 104, 33), (8, 256, 36, 33), (4, 64, 80, 33), (2, 64, -1, 34), (8, 256, 146, 34), (8, 256, 176, 34), (8, 256, 174, 34)]"
