batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
6,1,32,128,65536,0.00390625,43.2,28.1,1.536,8,128,88
6,2,32,128,65536,0.00390625,81.7,48.6,1.681,8,64,64
