batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
3,1,32,128,65536,0.00390625,28.0,20.7,1.351,8,64,136
3,2,32,128,65536,0.00390625,46.8,30.9,1.518,4,64,-1
