batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
2,1,32,128,65536,0.00390625,11.9,14.5,0.824,8,256,248
2,2,32,128,65536,0.00390625,30.7,24.4,1.256,4,64,904
