batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
7,1,32,128,65536,0.00390625,47.7,32.7,1.458,8,64,128
7,2,32,128,65536,0.00390625,89.2,49.5,1.801,4,64,64
