batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
1,1,32,128,65536,0.00390625,10.8,9.2,1.17,2,64,-1
1,2,32,128,65536,0.00390625,12.0,14.2,0.847,8,128,432
