batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
5,1,32,128,65536,0.00390625,42.9,26.8,1.603,8,128,96
5,2,32,128,65536,0.00390625,71.1,42.7,1.668,8,128,-1
