batch_size,next_n,heads,index_dim,avg_kv_length,var_ratio,deepgemm_us,moreh_us,speedup,num_warp,chunkK,splitK
8,1,32,128,65536,0.00390625,56.5,38.0,1.489,4,64,456
8,2,32,128,65536,0.00390625,97.5,46.9,2.077,4,64,56
